doi,title,source,nnaa_track,pmid,journal,pub_date,abstract,nnaa_compound,ai_article_type,ai_pass,ai_rationale_zh,ai_nnaa_category,ai_synthesis_method,ai_has_pathway_or_synthesis,ai_compound,fetched_at,publication_types,ai_domain_relevant,ai_has_experiment,lit_type_zh
10.1007/s13205-025-04304-7,Omics studies reveal the response mechanisms of Corynebacterium glutamicum to l-homoserine osmotic stress.,pubmed,fermentation,40255446,3 Biotech,2025-May,"UNLABELLED: To investigate the mechanism of osmotic stress produced by Corynebacterium glutamicum (C. glutamicum) in the production of l-homoserine. The present study employed genomic and transcriptomic analyses of both evolved strains and the parental strain grown under l-homoserine osmotic stress to investigate the response mechanisms and identify specific tolerance targets. The results indicated that the evolved strain enhanced its tolerance to l-homoserine stress by inactivating aspartokinase, thereby interrupting the intracellular synthesis pathway of l-homoserine. Early in stress exposure, C. glutamicum suppressed the synthesis of l -homoserine and instead enhanced its catabolic activity. In response to osmotic stress, C. glutamicum also relied on a variety of energy metabolism and ion transport pathways, including ABC transporters and ATP metabolism, which are essential for high-osmolarity tolerance. Given the gradual accumulation of l-homoserine within the cell, this study focused on the transcriptional expression patterns during the adaptation phase, excluding cellular responses during the high-concentration stress phase. These findings provide valuable insights for improving C. glutamicum's tolerance to l-homoserine stress during amino-acid fermentation and highlight potential targets for metabolic engineering strategies.
SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1007/s13205-025-04304-7.",hSer,research_article,true,文章研究谷氨酸棒杆菌生产L-高丝氨酸（l-homoserine）过程中的渗透压耐受机制，涉及天冬氨酸激酶失活对胞内L-高丝氨酸合成通路的影响，属于NNAA（高丝氨酸为非标准氨基酸）发酵生产相关的代谢工程研究，含具体通路分析。,fermentation,fermentation,yes,L-homoserine,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1016/j.bios.2024.116806,Utilizing a high-throughput visualization screening technology to develop a genetically encoded biosensor for monitoring 5-aminolevulinic acid production in engineered Escherichia coli.,pubmed,fermentation,39353369,Biosensors & bioelectronics,2025-Jan-01,"5-Aminolevulinic acid (5-ALA) is a non-protein amino acid widely used in agriculture, animal husbandry and medicine. Currently, microbial cell factories are a promising production pathway, but the lack of high-throughput fermentation strain screening tools often hinders the exploration of engineering strategies to increase cell factory yields. Here, mutant AC103-3H was screened from libraries of saturating mutants after response-specific engineering of the transcription factor AsnC of L-asparagine (Asn). Based on mutant AC103-3H, a whole-cell biosensor EAC103-3H with a specific response to 5-ALA was constructed, which has a linear dynamic detection range of 1-12 mM and a detection limit of 0.094 mM, and can be used for in situ screening of potential high-producing 5-ALA strains. With its support, overexpression of the C5 pathway genes using promoter engineering assistance resulted in a 4.78-fold enhancement of 5-ALA production in the engineered E. coli. This study provides an efficient strain screening tool for exploring approaches to improve the 5-ALA productivity of engineered strains.",,research_article,true,文章以5-氨基乙酰丙酸（5-ALA，非蛋白质氨基酸）为目标产物，构建全细胞生物传感器并通过启动子工程改造大肠杆菌C5通路，实现5-ALA产量4.78倍提升，属于NNAA发酵/代谢工程生产研究。,fermentation,fermentation,yes,5-aminolevulinic acid,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1007/978-1-0716-4096-8_10,Assaying D-Alanine Racemase in Lactic Acid Bacteria Using NADH Oxidoreduction Enzymic System.,pubmed,fermentation,39210176,"Methods in molecular biology (Clifton, N.J.)",2024,"A notable characteristic of amino acids is their optical isomerism, existing as L-form and D-form. Proteins are composed exclusively of L-form amino acids. However, recently, it is reported that D-alanine is evaluated particularly highly in terms of sensory evaluation. D-body amino acids convert L-body amino acid proteolysis from a substrate such as foods during fermentation of lactic acid bacteria. This chapter presents a description of methods used for D-alanine racemase assays in the solution producing by lactic acid bacteria (LAB) using D-amino acid oxidase and lactic acid dehydrogenase via a NADH oxidoreduction system.",,research_article,true,文献研究乳酸菌中D-丙氨酸消旋酶的检测方法，涉及D-丙氨酸（D-amino acid，属于NNAA范畴）的酶法转化分析，报告了具体的酶学检测体系（D-氨基酸氧化酶/乳酸脱氢酶NADH氧化还原系统），属于D-氨基酸酶促转化研究。,enzymatic,enzymatic,yes,D-alanine,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1007/s11274-024-04105-9,Metabolomic analysis in Amycolatopsis keratiniphila disrupted the competing ECO0501 pathway for enhancing the accumulation of vancomycin.,pubmed,fermentation,39126539,World journal of microbiology & biotechnology,2024-Aug-10,"Vancomycin is a clinically important glycopeptide antibiotic against Gram-positive pathogenic bacteria, especially methicillin-resistant Staphylococcus aureus. In the mutant strain of Amycolatopsis keratiniphila HCCB10007 Δeco-cds4-27, the production of ECO-0501 was disrupted, but enhanced vancomycin yield by 55% was observed compared with the original strain of A. keratiniphila HCCB10007. To gain insights into the mechanism of the enhanced production of vancomycin in the mutant strain, comparative metabolomics analyses were performed between the mutant strain and the original strain, A. keratiniphila HCCB10007 via GC-TOF-MS and UPLC-HRMS. The results of PCA and OPLS-DA revealed a significant distinction of the intracellular metabolites between the two strains during the fermentation process. 64 intracellular metabolites, which involved in amino acids, fatty acids and central carbon metabolism, were identified as differential metabolites. The high-yield mutant strain maintained high levels of glucose-1-phosphate and glucose-6-phosphate and they declined with the increases of vancomycin production. Particularly, a strong association of fatty acids accumulation as well as 3,5-dihydroxyphenylacetic acid and non-proteinogenic amino acid 3,5-dihydroxyphenylglycine (Dpg) with enhancement of vancomycin production was observed in the high-yield mutant strain, indicating that the consumption of fatty acid pools might be beneficial for giving rise to 3,5-dihydroxyphenylacetic acid and Dpg which further lead to improve vancomycin production. In addition, the lower levels of glyoxylic acid and lactic acid and the higher levels of sulfur amino acids might be beneficial for improving vancomycin production. These findings proposed more advanced elucidation of metabolomic characteristics in the high-yield strain for vancomycin production and could provide potential strategies to enhance the vancomycin production.",,research_article,true,"本文通过代谢组学分析揭示了万古霉素高产突变株中非蛋白质氨基酸3,5-二羟基苯甘氨酸（Dpg）的积累与万古霉素产量提升的关联，明确涉及NNAA（Dpg）的生物合成通路及代谢流分析，属于NNAA生物合成通路研究范畴。",pathway,fermentation,yes,"3,5-dihydroxyphenylglycine, Dpg",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1016/j.ymben.2024.07.005,"Metabolic engineering of ""last-line antibiotic"" colistin in Paenibacillus polymyxa.",pubmed,fermentation,39019251,Metabolic engineering,2024-Sep,"Colistin, also known as polymyxin E, is a lipopeptide antibiotic used to treat infections caused by multidrug-resistant gram-negative bacteria. It is considered a ""last-line antibiotic"", but its clinical development is hindered by low titer and impurities resulting from the presence of diverse homologs in microbial fermentation. To ensure consistent pharmaceutical activity and kinetics, it is crucial to have high-purity colistin active pharmaceutical ingredient (API) in the pharmaceutical industry. This study focused on the metabolic engineering of a natural colistin producer strain to produce colistin with a high titer and purity. Guided by genome mining, we identified Paenibacillus polymyxa ATCC 842 as a natural colistin producer capable of generating a high proportion of colistin A. By systematically inactivating seven non-essential biosynthetic gene clusters (BGCs) of peptide metabolites that might compete precursors with colistin or inhibit colistin production, we created an engineered strain, P14, which exhibited an 82% increase in colistin titer and effectively eliminated metabolite impurities such as tridecaptin, paenibacillin, and paenilan. Additionally, we engineered the L-2,4-diaminobutyric acid (L-2,4-DABA) pathway to further enhance colistin production, resulting in the engineered strain P19, which boosted a remarkable colistin titer of 649.3 mg/L - a 269% improvement compared to the original strain. By concurrently feeding L-isoleucine and L-leucine, we successfully produced high-purity colistin A, constituting 88% of the total colistin products. This study highlights the potential of metabolic engineering in improving the titer and purity of lipopeptide antibiotics in the non-model strain, making them more suitable for clinical use. These findings indicate that efficiently producing colistin API in high purity directly from fermentation can now be achieved in a straightforward manner.",Dab,research_article,true,"研究通过代谢工程改造多黏芽孢杆菌生产脂肽抗生素colistin，并明确工程化L-2,4-二氨基丁酸（L-2,4-DABA）生物合成通路以提升产量，L-2,4-DABA是典型的非天然氨基酸，文章报告了其代谢通路改造和发酵工艺参数（滴度649.3 mg/L）。",fermentation,fermentation,yes,"L-2,4-diaminobutyric acid",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1039/d4ra04401k,Total synthesis of [β-HIle]2-nodupetide: effect of ester to amide substitution on its antimicrobial activity.,pubmed,fermentation,38984261,RSC advances,2024-Jul-05,"The increasing prevalence of deaths due to multidrug-resistant bacteria (MDRB) in infectious disease therapy has become a global health concern. This led to the development of new antimicrobial therapeutic agents that can combat resistance to pathogenic bacteria. The utilization of natural peptide compounds as potential antimicrobial agents is very promising. Nodupetide, a cyclodepsipeptide with very strong antimicrobial activity against Pseudomonas aeruginosa was isolated from the fermentation of Nodulisporium sp. Unfortunately, one of its residues (3S,4S)-3-hydroxy-4-methylhexanoic acid (HMHA) is not commercially available and the synthesis strategies applied have not been successful. Hence, we synthesized its cyclopeptide analogue [β-HIle]2-nodupetide by replacing HMHA with isoleucine homologue. A combination of solid- and solution-phase peptide synthesis was successfully carried out to synthesize [β-HIle]2-nodupetide with an overall yield of 10.4%. The substitution of HMHA with β-homoisoleucine (β-HIle) changed the ester bond into an amide bond in nodupetide's backbone. The analogue was considerably inactive against Pseudomonas aeruginosa. It can be concluded that the ester bond is crucial for the antimicrobial activity of nodupetide.",,research_article,true,报道了非天然氨基酸β-高异亮氨酸（β-homoisoleucine）的全合成，并用于构建环肽类似物，包含固相与液相结合的合成路线及产率数据，属于NNAA化学合成研究。,chemical,chemical,yes,beta-homoisoleucine,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1007/s00449-024-03050-z,Enhancement of poly‑γ‑L‑diaminobutanoic acid production in Bacillus pumilus by repeated pH shocks.,pubmed,fermentation,38904716,Bioprocess and biosystems engineering,2024-Sep,"This study investigated the effect of pH on poly-γ-L-diaminobutanoic acid (γ-PAB) production by Bacillus pumilus in batch fermentation. In the natural fermentation where pH was not controlled, pH decreased from initial 7.0 to 3.0 in 18 h and γ-PAB production was 428.6 mg/L. In the pH-controlled fermentation, B. pumilus tended to proliferation at higher pH, while γ-PAB synthesis was favorable at lower pH, in which the optimal pH for γ-PAB production was 4.2, and γ-PAB yield reached 2284.5 mg/L. Adopting a pH shock strategy which lasted 9 h in the pre-fermentation phase, biomass (OD600) and γ-PAB yield of B. pumilus were obtained as 61.3 and 2794.6 mg/L, respectively, which were 10.8% and 22.4% higher than those in batch fermentation without pH shock. Subsequent fermentation of repeated pH shocks showed that a further higher productivity could be achieved, in which the final OD600 reached 65.1, and γ-PAB production reached as high as 3482.3 mg/L, which were increased by 6.2% and 17.1% compared with those in single pH shock, respectively. This study demonstrated that B. pumilus can synthesize more γ-PAB at suboptimal pH and provided a novel approach to regulate γ-PAB synthesis.",,research_article,true,研究核心为poly-γ-L-diaminobutanoic acid（γ-PAB）的发酵生产，L-二氨基丁酸（diaminobutanoic acid）属于非天然氨基酸，文章报告了pH冲击策略对发酵产量的影响及具体产量数据（最高3482.3 mg/L），属于NNAA发酵生产研究。,fermentation,fermentation,yes,"L-diaminobutanoic acid, poly-γ-L-diaminobutanoic acid",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1002/cbic.202300829,How many Mutations are needed to Evolve the Chemical Makeup of a Synthetic Cell?,pubmed,fermentation,38226957,Chembiochem : a European journal of chemical biology,2024-Mar-15,"The chemical evolution of a synthetic cell endowed with a synthetic amino acid as building block, analog to tryptophan, required the emergence of key mutations in genes involved in, inter alia, the general stress response, amino acid metabolism, stringent response, and chemotaxis. Understanding adaptation mechanisms to non-canonical biomass components will inform strategies for engineering synthetic metabolic pathways and cells.",,review,true,文章研究合成细胞中以色氨酸类似物（非天然氨基酸）为构建模块的化学进化，涉及非天然氨基酸整合到代谢通路的突变机制，属于NNAA代谢工程范畴，摘要细节不足需全文确认。,pathway,fermentation,unclear,tryptophan analog,2026-07-23 18:45:34,"Journal Article; Review; Research Support, Non-U.S. Gov't",true,unclear,综述
10.1016/j.biortech.2023.129828,High-efficient production of L-homoserine in Escherichia coli through engineering synthetic pathway combined with regulating cell division.,pubmed,fermentation,37806363,Bioresource technology,2023-Dec,"L-Homoserine is an important amino acid as a precursor in synthesizing many valuable products. However, the low productivity caused by slow L-homoserine production during active cell growth in fermentation hinders its potential applications. In this study, strategies of engineering the synthetic pathway combined with regulating cell division were employed in an L-homoserine-producing Escherichia coli strain for efficiently biomanufacturing L-homoserine. First, the flux-control genes in the L-homoserine degradation pathway were omitted to redistribute carbon flux. To drive more carbon flux into L-homoserine production, the phosphoenolpyruvate-pyruvate-oxaloacetate loop was redrawn. Subsequently, the cell division was engineered by using the self-regulated promoters to coordinate cell growth and L-homoserine production. The ultimate strain HOM23 produced 101.31 g/L L-homoserine with a productivity of 1.91 g/L/h, which presented the highest L-homoserine titer and productivity to date from plasmid-free strains. The strategies used in this study could be applied to constructing cell factories for producing other L-aspartate derivatives.",hSer,research_article,true,文章通过代谢工程改造大肠杆菌高效生产L-高丝氨酸（L-homoserine），L-高丝氨酸属于非天然氨基酸，报告了完整的代谢通路设计、碳流重定向策略及发酵滴度（101.31 g/L），符合NNAA发酵生产范畴。,fermentation,fermentation,yes,L-homoserine,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.12938/bmfh.2023-005,"Analysis of D-amino acid in Japanese post-fermented tea, Ishizuchi-kurocha.",pubmed,fermentation,37791341,"Bioscience of microbiota, food and health",2023,"The D-amino acid content of Ishizuchi-kurocha, a post-fermented tea produced in Ehime, Japan, was measured. Ishizuchi-kurocha mainly contains D-glutamic acid and D-alanine, but it also contains a small amount of D-aspartic acid. Two types of lactic acid bacteria, Lactiplantibacillus plantarum and Levilactobacillus brevis, are the main species involved in lactic acid fermentation during the tea fermentation process. Therefore, the D-amino acid-producing abilities of strains of these two species isolated from Ishizuchi-kurocha were examined. Specifically, the production of D-aspartic acid, D-alanine, and D-glutamic acid by L. brevis and L. plantarum strains was observed. The amount of D-aspartic acid produced by L. plantarum was low. D-glutamine was detected in culture supernatant but not in bacterial cells. D-arginine was detected in bacterial cells of the L. plantarum strains but not in the culture supernatant. Both the L. brevis and L. plantarum strains possessed at least three kinds of putative racemase genes: alanine racemase, glutamate racemase, and aspartate racemase. However, their expression and enzyme activity remain unknown. L. plantarum and L. brevis could play an important role in the production of D-amino acids in Ishizuchi-kurocha. In fact, Ishizuchi-kurocha is expected to possess the effective physiological activities of D-amino acids.",D-Arg,research_article,true,文章研究日本后发酵茶（石鎚黑茶）中D-氨基酸（D-谷氨酸、D-丙氨酸、D-天冬氨酸）的含量及乳酸菌（L. plantarum、L. brevis）通过消旋酶基因产生D-氨基酸的能力，明确报告了D-氨基酸的发酵生产及相关消旋酶基因，属于NNAA（D-氨基酸）的发酵生产研究。,fermentation,fermentation,yes,"D-glutamic acid, D-alanine, D-aspartic acid, D-arginine, D-glutamine",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1038/s41598-023-36975-8,Metabolic engineering of Halomonas campaniensis strain XH26 to remove competing pathways to enhance ectoine production.,pubmed,fermentation,37322079,Scientific reports,2023-Jun-15,"Ectoine has gained considerable attention as a high-value chemical with significant application potential and market demand. This study aimed to increase ectoine yields by blocking the metabolic shunt pathway of L-aspartate-4-semialdehyde, the precursor substrate in ectoine synthesis. The homoserine dehydrogenase encoded by hom in H. campaniensis strain XH26 is responsible for the metabolic shunt of L-aspartate-4-semialdehyde to glycine. CRISPR/Cas9 technology was used to seamlessly knockout hom, blocking the metabolic shunt pathway to increase ectoine yields. The ectoine yield of XH26/Δhom was 351.13 mg (g CDW)-1 after 48 h of incubation in 500 mL shake flasks using optimal medium with 1.5 mol L-1 NaCl, which was significantly higher than the 239.18 mg (g CDW)-1 of the wild-type strain. Additionally, the absence of the ectoine metabolic shunt pathway affects betaine synthesis, and thus the betaine yields of XH26/Δhom was 19.98 mg (g CDW)-1, considerably lower than the 69.58 mg (g CDW)-1 of the wild-type strain. Batch fermentation parameters were optimized, and the wild-type strain and XH26/Δhom were fermented in 3 L fermenters, resulting in a high ectoine yield of 587.09 mg (g CDW)-1 for the defective strain, which was significantly greater than the ectoine yield of 385.03 mg (g CDW)-1 of the wild-type strain. This study showed that blocking the metabolic shunt of synthetic substrates effectively increases ectoine production, and a reduction in the competitively compatible solute betaine appears to promote increased ectoine synthesis.",hSer,research_article,true,本文通过CRISPR/Cas9敲除hom基因阻断L-天冬氨酸-4-半醛的代谢分流，代谢工程改造Halomonas campaniensis以提高胞外素（ectoine）产量，报告了完整的代谢通路设计和发酵工艺参数（滴度587.09 mg/g CDW），ectoine是典型的非天然氨基酸衍生物。,fermentation,fermentation,yes,ectoine,2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1002/yea.3850,Yeast: A platform for the production of L -tyrosine derivatives.,pubmed,fermentation,37078622,"Yeast (Chichester, England)",2023-May,"L -Tyrosine derivatives are widely applied in the pharmaceutical, food, and chemical industries. Their production is mainly confined to chemical synthesis and plant extract. Microorganisms, as cell factories, exhibit promising advantages for valuable chemical production to fulfill the increase in the demand of global markets. Yeast has been used to produce natural products owing to its robustness and genetic maneuverability. Focusing on the progress of yeast cell factories for the production of L -tyrosine derivatives, we summarized the emerging metabolic engineering approaches in building L -tyrosoine-overproducing yeast and constructing cell factories of three typical chemicals and their derivatives: tyrosol, p-coumaric acid, and L -DOPA. Finally, the challenges and opportunities of L -tyrosine derivatives production in yeast cell factories were also discussed.",,review,true,"本综述系统介绍了酵母细胞工厂生产L-酪氨酸衍生物（包括L-DOPA）的代谢工程策略，L-DOPA（3,4-二羟基苯丙氨酸）属于典型NNAA，文章涵盖完整的代谢通路设计与改造方案，具有数据库参考价值。",pathway,fermentation,yes,"L-DOPA, tyrosol, p-coumaric acid",2026-07-23 18:45:34,"Journal Article; Review; Research Support, Non-U.S. Gov't",true,no,综述
10.1002/open.202200266,Engineering Saccharomyces cerevisiae for the de novo Production of Halogenated Tryptophan and Tryptamine Derivatives.,pubmed,fermentation,36929157,ChemistryOpen,2023-Apr,"The indole scaffold is a recurring structure in multiple bioactive heterocycles and natural products. Substituted indoles like the amino acid tryptophan serve as a precursor for a wide range of natural products with pharmaceutical or agrochemical applications. Inspired by the versatility of these compounds, medicinal chemists have for decades exploited indole as a core structure in the drug discovery process. With the aim of tuning the properties of lead drug candidates, regioselective halogenation of the indole scaffold is a common strategy. However, chemical halogenation is generally expensive, has a poor atom economy, lacks regioselectivity, and generates hazardous waste streams. As an alternative, in this work we engineer the industrial workhorse Saccharomyces cerevisiae for the de novo production of halogenated tryptophan and tryptamine derivatives. Functional expression of bacterial tryptophan halogenases together with a partner flavin reductase and a tryptophan decarboxylase resulted in the production of halogenated tryptophan and tryptamine with chlorine or bromine. Furthermore, by combining tryptophan halogenases, production of di-halogenated molecules was also achieved. Overall, this works paves the road for the production of new-to-nature halogenated natural products in yeast.",,research_article,true,文章报告了在酿酒酵母中通过代谢工程从头合成卤代色氨酸（halogenated tryptophan）衍生物，表达细菌色氨酸卤化酶和黄素还原酶，实现了氯代/溴代色氨酸及二卤代分子的发酵生产，属于NNAA发酵/代谢工程生产范畴。,fermentation,fermentation,yes,"halogenated tryptophan, chlorotryptophan, bromotryptophan, halogenated tryptamine",2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1039/d3ob00075c,Unnatural tetradeoxy echinocandins produced by gene cluster design and heterologous expression.,pubmed,fermentation,36807630,Organic & biomolecular chemistry,2023-May-03,"The hydroxyl groups in the amino acid residues of echinocandin B were related to the biological activity, the instability, and the drug resistance. The modification of hydroxyl groups was expected to obtain the new lead compounds for next generation of echinocandin drug development. In this work one method for heterologous production of the tetradeoxy echinocandin was achieved. A reconstructed biosynthetic gene cluster for tetradeoxy echinocandins composed of ecdA/I/K and htyE was designed and successfully hetero-expressed in Aspergillus nidulans. The target product of echinocandin E (1) together with one unexpected derivative echinocandin F (2), were isolated from the fermentation culture of engineered strain. Both of compounds were unreported echinocandin derivatives and the structures were identified on the basis of mass and NMR spectral data analysis. Compared with echinocandin B, echinocandin E demonstrated superior stability and comparable antifungal activity.",,research_article,true,通过异源表达重构棘白菌素生物合成基因簇，成功发酵生产了非天然的四脱氧棘白菌素E和F，属于非天然氨基酸衍生物的发酵生产。,fermentation,fermentation,yes,"echinocandin E, echinocandin F",2026-07-23 18:45:34,"Journal Article; Research Support, Non-U.S. Gov't",true,yes,研究论文
10.1128/aem.00786-26,Condensate-based sequestration enables high-efficiency synthesis of mussel foot protein Mcofp-3.,pubmed,fermentation,42240373,Applied and environmental microbiology,2026-Jun-04,"UNLABELLED: Mussel foot proteins (Mfps) hold immense potential for medicine and bioengineering, owing to their exceptional adhesion and biocompatibility. However, traditional extraction from mussels is low-yield and ecologically unsustainable. While microbial synthesis offers a green alternative, the intrinsic hydrophobicity and adhesiveness of Mfps often induce severe host cytotoxicity, resulting in low yields. Initially, attempts to express Mcofp-3 in Escherichia coli were limited to 60 mg L-1 due to such cytotoxic effects. To overcome this bottleneck, we developed a hyaluronic acid (HA)-driven ""condensate-based sequestration"" strategy. This approach leverages electrostatic interactions to sequester Mcofp-3 into condensates, thereby shielding the host cells and alleviating metabolic stress. This strategy significantly restored cell viability, increasing the titer to 460 mg L-1 in shake flasks. Moreover, the process was successfully scaled up to a 50 L fed-batch fermentation, achieving a final titer of 1.6 g L-1. Following production, in vitro 3,4-dihydroxyphenylalanine (DOPA) modification was performed using immobilized TyrVs-CipA, yielding functional Mcofp-3 that exhibited anti-inflammatory activity and enhanced cell migration capabilities. This work establishes a versatile, green paradigm for the high-yield production of proteins with low yields and increased toxicity in bacterial expression systems.
IMPORTANCE: Mussel foot proteins (Mfps) are prized bio-adhesives for medical applications, yet their supply remains limited. Harvesting mussels is environmentally unsustainable, while microbial synthesis is challenging due to the severe toxicity of these proteins to host cells. In this study, we developed a ""condensate-based sequestration"" strategy to overcome this bottleneck. By employing hyaluronic acid to isolate the toxic proteins within the bacteria, we shielded the host cells and achieved high-yield production. This approach enabled the gram-scale synthesis of modified Mfps with desirable bioactivity. Beyond synthesizing Mfps, this strategy establishes a versatile, green platform for manufacturing a wide range of other ""difficult-to-express"" toxic proteins that are currently commercially unviable.",,research_article,true,"文章报告了在大肠杆菌中高产贻贝足蛋白Mcofp-3，并通过固定化酶TyrVs-CipA对其进行体外DOPA（3,4-二羟基苯丙氨酸）修饰，DOPA是典型NNAA，文章明确描述了酶法制备DOPA修饰蛋白的工艺参数（滴度1.6 g/L）。",enzymatic,enzymatic,yes,"DOPA, 3,4-dihydroxyphenylalanine",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.3390/molecules31091476,Antibiotic-Free Expression of γ-Glutamyl Transpeptidase in Bacillus subtilis and Process Optimization for L-Theanine Separation and Purification.,pubmed,fermentation,42123842,"Molecules (Basel, Switzerland)",2026-Apr-29,"L-theanine is a characteristic non-proteinogenic amino acid found in tea leaves and has attracted considerable attention because of its diverse physiological activity and broad application prospects. γ-glutamyl transpeptidase (GGT) can catalyze the synthesis of L-theanine from L-glutamine and ethylamine without ATP consumption, highlighting its advantages for enzymatic production. In this study, a complete process was established for L-theanine production. Through screening of single and dual promoters, the optimal expression combination, PyxiE-PspoVG, was identified. Furthermore, by integrating the dal selection marker, an antibiotic-free engineered strain was developed. After flask-level optimization, the GGT activity reached 27.32 U/mL and further increased to 127.37 U/mL in 3 L fed-batch fermentation. Using the fermentation broth as the biocatalyst, fed-batch conversion of 0.6 M L-glutamine and 2 M ethylamine yielded 0.52 M (91.44 g/L) L-theanine within 24 h. Further integration of ceramic membrane filtration, ultrafiltration, nanofiltration, electrodialysis, activated-carbon decolorization and ethanol crystallization afforded a final product purity of 95.6%. This study offers a useful reference for large-scale L-theanine production.",,research_article,true,文章报告了利用枯草芽孢杆菌表达γ-谷氨酰转肽酶（GGT）酶法合成L-茶氨酸（非蛋白质氨基酸）的完整工艺，包括菌株构建、发酵优化（127.37 U/mL）、底物转化（91.44 g/L）及纯化流程，属于NNAA酶法/发酵生产的核心研究。,enzymatic,enzymatic,yes,L-theanine,2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1021/acsomega.5c12112,Amenability of the Gatekeeper Enzyme HphA to Engineering in the Homologation Pathway of l‑Phenylalanine and l‑Tyrosine through Homology-Based Site-Directed Mutagenesis.,pubmed,fermentation,41799147,ACS omega,2026-Mar-03,"Homologation of amino acids, the addition or deletion of a methylene group onto their side chains, has the potential to increase the biostability and bioavailability of peptide natural products. The first enzyme in the homologation pathway, HphA, was previously characterized and is substrate selective. Bioinformatics studies were used to identify amino acids in the active site of HphA that may play a role in substrate selection, by comparison to homologous enzymes, homocitrate synthase (HCS) and 2-isopropylmalate synthase (IPMS). Single-point mutants for five amino acid residues in HphA's active site were created to mimic those found in HCS and IPMS. Their activities were measured via time-course assays with the natural substrates for HCS and IPMS. Residue A73 was identified as important for the substrate specificity of HphA; therefore, six additional mutations were generated and tested with nine substrates with various side chains. The HphA A73L mutant exhibited the highest activity compared to the other mutants, showing activity with counterparts of l-Tyr (HphA natural substrate), l-Val (IPMS natural substrate), l-Leu, l-Ser, l-Trp, and l-Asp. Kinetic assays were performed with HphA A73L using the active substrates and compared with kinetic data from HphA WT, HCS, and IPMS. These results demonstrated that the A73L mutation significantly relaxed the substrate specificity of HphA, indicating its amenability to engineering. This research will serve as the foundation for future metabolic engineering studies of the enzymatic homologation pathway of amino acids.",,research_article,true,本文研究HphA酶在L-苯丙氨酸和L-酪氨酸同系化通路中的工程改造，通过定点突变拓宽底物特异性，涉及氨基酸侧链甲基化延伸（homologation）的酶促通路，属于NNAA生物合成通路研究，核心贡献是报告酶工程改造使其能催化多种底物向同系氨基酸（非天然氨基酸）转化。,pathway,enzymatic,yes,"homophenylalanine, homotyrosine, homovaline, homoleucine, homotryptophan",2026-07-23 18:45:34,Journal Article,true,yes,研究论文
10.1016/j.jbc.2025.110931,A S180F substitution in D-alanine aminotransferase confers resistance to β-chloro-D-alanine in Staphylococcus aureus,crossref,fermentation,,Journal of Biological Chemistry,2025-12,,,research_article,true,文章研究D-丙氨酸氨基转移酶S180F突变赋予金黄色葡萄球菌对β-氯-D-丙氨酸（一种D-氨基酸/NNAA）的抗性，涉及D-氨基酸代谢酶的功能表征；摘要缺失，具体实验内容和合成通路细节不明，但标题明确涉及D-氨基酸相关酶学研究，暂判为通过。,enzymatic,enzymatic,unclear,"beta-chloro-D-alanine, D-alanine",2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.3390/fermentation11030108,A Performance Comparison of Three Amino Acid Additives in the Process of Photo-Fermentative Biohydrogen Production with Corn Straw,crossref,fermentation,,Fermentation,2025-2-24,,,research_article,true,标题明确提及三种“amino acid additives”用于光发酵产氢，虽未指明具体种类，但氨基酸作为添加剂参与发酵过程，且轨道为发酵，摘要缺失但标题含明确氨基酸术语，视为相关且含合成/工艺信息。,fermentation,fermentation,yes,amino acid additives,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1271/kagakutoseibutsu.53.18,Lactic Fermentation and D-Amino Acid Production,crossref,fermentation,,Kagaku To Seibutsu,2015,,,research_article,true,标题明确涉及乳酸发酵与D-氨基酸生产，D-氨基酸属于NNAA范畴；摘要缺失，但标题已提示发酵生产D-氨基酸的内容，判定为unclear。,fermentation,fermentation,unclear,D-amino acids,2026-07-23 18:45:34,journal article,true,unclear,研究论文
10.1111/1751-7915.14376,Microbial production of non‐canonical amino acids,crossref,fermentation,,Microbial Biotechnology,2023-11-29,,,review,true,"标题明确为""微生物生产非典型氨基酸""综述，直接对应NNAA发酵生产主题，摘要虽为空但标题已充分表明内容涵盖NNAA合成/生产方法学，符合综述通过条件。",fermentation,fermentation,unclear,non-canonical amino acids,2026-07-23 18:45:34,journal article,true,no,综述
